"","Manufactured.Mean","Manufactured.95.HPDLow","Manufactured.95.HPDHigh","Manufactured.Q1.","Manufactured.Q2.5.","Manufactured.Q5.","Manufactured.Q10.","Manufactured.Q25.","Manufactured.Q50.","Manufactured.Q75.","Manufactured.Q90.","Manufactured.Q95.","Manufactured.Q97.5.","Manufactured.Q99.","Stolen.Mean","Stolen.95.HPDLow","Stolen.95.HPDHigh","Stolen.Q1.","Stolen.Q2.5.","Stolen.Q5.","Stolen.Q10.","Stolen.Q25.","Stolen.Q50.","Stolen.Q75.","Stolen.Q90.","Stolen.Q95.","Stolen.Q97.5.","Stolen.Q99."
"1",0.0227763701,0,0.294186,0,0,0,0,0,0,0,0,0.294186,0.402395,0.452749,0.006705711906,0,0.0894532,0,0,0,0,0,0,0,0,0.0894532,0.119608,0.136778439999999
"2",0.00474021902,0,0,0,0,0,0,0,0,0,0,0,0,0.2723,0.001053247184,0,0,0,0,0,0,0,0,0,0,0,0,0.056338
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.028286059304,0,0.358534,0,0,0,0,0,0,0,0,0.358534,0.485682,0.549828,0.008400767445,0,0.104238,0,0,0,0,0,0,0,0,0.104238,0.140893,0.164948
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
