"","Manufactured.Mean","Manufactured.95.HPDLow","Manufactured.95.HPDHigh","Manufactured.Q1.","Manufactured.Q2.5.","Manufactured.Q5.","Manufactured.Q10.","Manufactured.Q25.","Manufactured.Q50.","Manufactured.Q75.","Manufactured.Q90.","Manufactured.Q95.","Manufactured.Q97.5.","Manufactured.Q99.","Stolen.Mean","Stolen.95.HPDLow","Stolen.95.HPDHigh","Stolen.Q1.","Stolen.Q2.5.","Stolen.Q5.","Stolen.Q10.","Stolen.Q25.","Stolen.Q50.","Stolen.Q75.","Stolen.Q90.","Stolen.Q95.","Stolen.Q97.5.","Stolen.Q99."
"1",0.32507515608,0,0.675927,0,0,0,0,0,0.395323,0.611872,0.662836,0.675927,0.683022,0.689018,0.18933820745,0,0.39992,0,0,0,0,0,0.260218,0.327471,0.37154,0.39992,0.418107,0.433796
"2",0.43854671431,0,0.932496,0,0,0,0,0,0.588069,0.662166,0.735855200000415,0.932496,0.95259,0.966405,0.262446508825,0,0.69011,0,0,0,0,0,0.297959,0.367661,0.549388100000709,0.69011,0.695133,0.699846139999998
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.23857324759,0,0.676344,0,0,0,0,0,0,0.597882,0.662613,0.676344,0.68419,0.692036,0.110318481637,0,0.339349,0,0,0,0,0,0,0.26324,0.318164,0.339349,0.356218,0.375049
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.36220656601,0,0.685906,0,0,0,0,0,0.53557,0.640268,0.672483,0.685906,0.695302,0.704698,0.181588657283,0,0.379866,0,0,0,0,0,0.24698,0.315436,0.357047,0.379866,0.4,0.424161
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
