"","Manufactured.Mean","Manufactured.95.HPDLow","Manufactured.95.HPDHigh","Manufactured.Q1.","Manufactured.Q2.5.","Manufactured.Q5.","Manufactured.Q10.","Manufactured.Q25.","Manufactured.Q50.","Manufactured.Q75.","Manufactured.Q90.","Manufactured.Q95.","Manufactured.Q97.5.","Manufactured.Q99.","Stolen.Mean","Stolen.95.HPDLow","Stolen.95.HPDHigh","Stolen.Q1.","Stolen.Q2.5.","Stolen.Q5.","Stolen.Q10.","Stolen.Q25.","Stolen.Q50.","Stolen.Q75.","Stolen.Q90.","Stolen.Q95.","Stolen.Q97.5.","Stolen.Q99."
"1",2.730176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9526357e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.000526134476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113949583,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",5.90810000000001e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19037000000001e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",3.872625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3384026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.002972777763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008564815016,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.006820726395,0,0,0,0,0,0,0,0,0,0,0,0,0.349481,0.002229446364,0,0,0,0,0,0,0,0,0,0,0,0,0.114187
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0.004306462117,0,0,0,0,0,0,0,0,0,0,0,0.100437,0.161572,0.0068544101966,0,0,0,0,0,0,0,0,0,0,0,0.126638,0.244541
"11",0.00089627304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198689964,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0.000153343005,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6424414e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0.022584913988,0,0.215517,0,0,0,0,0,0,0,0,0.215517,0.418103,0.547414,0.009828749888,0,0.103448,0,0,0,0,0,0,0,0,0.103448,0.181034,0.224138
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0.023547216401,0,0.237113,0,0,0,0,0,0,0,0,0.237113,0.42268,0.541237,0.010935257331,0,0.118557,0,0,0,0,0,0,0,0,0.118557,0.190722,0.237113
"21",0.00197284243,0,0,0,0,0,0,0,0,0,0,0,0,0.110406,0.002799707969,0,0,0,0,0,0,0,0,0,0,0,0,0.154822
"22",1.9494813e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0.00031407867,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3055105e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0.00142291809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407427809,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0.00064487596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120772937,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
